Tiempo,Fuerza,Ataque,Salida,Verticalidad
19:53:42,15.3,0.0,-20.4,38.6
19:53:42,18.7,0.0,-31.0,10.3
19:53:42,22.47,0.0,-60.2,-4.0
19:53:42,47.35,0.0,-60.8,-2.5
19:53:42,72.67,0.0,-64.7,8.8
19:53:42,61.24,0.0,-71.5,10.8
19:53:43,43.99,0.0,-66.0,9.6
19:53:43,36.09,0.0,-36.2,9.5
19:53:43,24.66,0.0,-4.9,4.9
19:53:43,13.46,53.2,0.0,-8.7
19:53:43,9.97,79.4,0.0,-2.8
19:53:43,12.82,0.0,-9.6,28.4
19:53:43,17.28,0.0,-7.7,65.1
19:53:43,18.7,0.0,-48.4,-1.0
19:53:43,35.34,0.0,-57.2,-3.9
19:53:43,67.67,0.0,-63.2,11.6
19:53:44,64.87,0.0,-62.3,7.1
19:53:44,46.87,0.0,-60.9,6.3
19:53:44,38.29,0.0,-47.0,3.5
19:53:44,30.24,0.0,-25.1,4.5
19:53:44,19.06,25.2,0.0,3.3
19:53:44,11.83,0.0,-71.3,-16.9
19:53:44,11.21,0.0,-22.9,11.9
19:53:44,14.99,0.0,-21.8,33.0
19:53:44,17.81,0.0,-43.2,1.2
19:53:44,24.49,0.0,-51.9,-6.1
19:53:45,54.91,0.0,-62.5,1.5
19:53:45,71.08,0.0,-67.7,14.3
19:53:45,52.0,0.0,-64.1,15.8
19:53:45,38.43,0.0,-53.8,14.7
19:53:45,33.31,0.0,-36.6,15.6
19:53:45,24.0,0.0,-1.2,8.6
19:53:45,13.54,63.0,0.0,-12.7
19:53:45,11.02,0.0,-47.6,21.0
19:53:45,14.75,0.0,-18.3,30.3
19:53:45,18.38,0.0,-22.9,63.2
19:53:46,20.62,0.0,-46.7,-0.6
19:53:46,41.66,0.0,-68.6,3.7
19:53:46,70.44,0.0,-70.4,13.2
19:53:46,59.27,0.0,-65.3,12.1
19:53:46,42.23,0.0,-59.6,9.6
19:53:46,36.36,0.0,-46.5,8.9
19:53:46,29.18,0.0,-16.4,4.9
19:53:46,18.55,29.8,0.0,8.6
19:53:46,11.45,0.0,-74.6,-12.2
19:53:46,11.44,0.0,-10.7,21.1
19:53:47,17.29,0.0,-2.8,47.4
19:53:47,19.69,0.0,-50.2,-7.0
19:53:47,31.3,0.0,-65.7,-3.8
19:53:47,64.77,0.0,-68.4,2.6
19:53:47,69.09,0.0,-63.5,11.5
19:53:47,48.18,0.0,-65.5,3.5
19:53:47,37.47,0.0,-56.5,6.5
19:53:47,29.39,0.0,-17.1,9.6
19:53:47,17.66,25.0,0.0,-1.6
19:53:47,11.07,0.0,-69.7,-18.4
19:53:48,10.5,0.0,-13.3,24.7
19:53:48,15.04,0.0,-4.1,45.4
19:53:48,18.38,0.0,-36.6,-0.8
19:53:48,26.56,0.0,-58.5,-6.6
19:53:48,59.84,0.0,-75.6,7.0
19:53:48,68.96,0.0,-64.2,12.3
19:53:48,46.49,0.0,-63.3,11.7
19:53:48,33.78,0.0,-49.8,14.0
19:53:48,27.35,0.0,-27.1,2.8
19:53:48,18.77,5.8,0.0,-3.9
19:53:49,12.18,70.2,0.0,-6.2
19:53:49,10.03,0.0,-50.3,2.2
19:53:49,12.24,0.0,-11.1,25.0
19:53:49,16.59,11.5,0.0,69.3
19:53:49,20.54,0.0,-51.5,-0.7
19:53:49,43.27,0.0,-72.7,2.0
19:53:49,72.39,0.0,-71.6,11.6
19:53:49,58.19,0.0,-61.3,11.2
19:53:49,40.14,0.0,-52.1,12.6
19:53:49,34.65,0.0,-49.1,14.2
19:53:50,27.55,0.0,-14.5,10.4
19:53:50,16.96,40.4,0.0,5.5
19:53:50,11.06,0.0,-80.9,-7.7
19:53:50,11.81,0.0,-12.0,23.2
19:53:50,16.78,0.0,-13.4,53.0
19:53:50,19.48,0.0,-44.1,-3.9
19:53:50,29.9,0.0,-57.2,-4.9
19:53:50,64.41,0.0,-66.8,5.4
19:53:50,71.67,0.0,-62.1,10.3
19:53:51,48.77,0.0,-63.5,7.4
19:53:51,37.89,0.0,-67.5,7.8
19:53:51,32.18,0.0,-34.3,9.0
19:53:51,21.3,0.0,-8.1,8.5
19:53:51,13.8,46.1,0.0,-16.1
19:53:51,11.75,0.0,-66.9,16.8
19:53:51,14.08,0.0,-19.4,34.6
19:53:51,17.79,4.2,0.0,52.5
19:53:51,22.57,0.0,-51.8,-1.8
19:53:51,47.56,0.0,-63.1,1.2
19:53:51,70.98,0.0,-71.4,14.3
19:53:52,58.5,0.0,-64.5,13.4
19:53:52,40.98,0.0,-54.8,6.8
19:53:52,35.18,0.0,-46.8,11.8
19:53:52,27.31,0.0,-14.1,10.3
19:53:52,16.6,27.1,0.0,-1.9
19:53:52,11.78,79.7,0.0,-9.0
19:53:52,12.16,0.0,-15.0,18.5
19:53:52,16.09,17.8,0.0,64.3
19:53:52,19.44,0.0,-43.7,-4.7
19:53:53,33.4,0.0,-63.3,-2.2
19:53:53,65.26,0.0,-62.7,7.0
19:53:53,65.23,0.0,-63.3,9.2
19:53:53,45.6,0.0,-67.2,2.9
19:53:53,37.25,0.0,-48.2,9.8
19:53:53,31.04,0.0,-23.8,7.4
19:53:53,19.39,12.7,0.0,3.1
19:53:53,12.01,0.0,-73.3,-15.0
19:53:53,11.23,0.0,-18.6,9.5
19:53:53,15.16,0.0,-16.9,41.7
19:53:54,17.95,0.0,-40.2,-1.2
19:53:54,24.82,0.0,-61.2,-4.1
19:53:54,56.04,0.0,-66.8,1.0
19:53:54,71.87,0.0,-62.4,9.6
19:53:54,53.38,0.0,-74.5,3.6
19:53:54,38.82,0.0,-50.4,5.4
19:53:54,32.33,0.0,-31.4,6.2
19:53:54,22.9,0.0,-3.2,3.0
19:53:54,13.86,45.7,0.0,-16.9
19:53:54,10.29,0.0,-45.9,4.9
19:53:55,13.02,0.0,-21.0,31.6
19:53:55,17.22,0.0,-21.5,65.7
19:53:55,20.32,0.0,-61.0,-0.2
19:53:55,42.53,0.0,-66.1,-2.5
19:53:55,70.66,0.0,-64.3,6.8
19:53:55,59.58,0.0,-70.7,7.4
19:53:55,41.18,0.0,-66.0,8.0
19:53:55,34.26,0.0,-42.9,10.0
19:53:55,25.65,0.0,-12.3,7.7
19:53:55,14.8,35.4,0.0,-12.0
19:53:56,10.35,0.0,-75.9,-12.0
19:53:56,12.25,0.0,-14.2,22.2
19:53:56,16.77,0.0,-0.3,65.5
19:53:56,19.14,0.0,-47.9,-4.3
19:53:56,33.3,0.0,-62.2,-3.5
19:53:56,67.85,0.0,-67.4,10.7
19:53:56,67.69,0.0,-63.8,13.3
19:53:56,45.89,0.0,-66.2,12.0
19:53:56,36.5,0.0,-52.2,19.4
19:53:56,28.09,0.0,-16.7,8.4
19:53:57,16.72,15.1,0.0,-4.4
19:53:57,10.76,84.5,0.0,-4.1
19:53:57,10.62,0.0,-18.2,25.0
19:53:57,14.88,0.0,-19.4,45.7
19:53:57,18.25,0.0,-39.7,-7.4
19:53:57,29.35,0.0,-63.0,-4.6
19:53:57,69.59,0.0,-69.3,5.3
19:53:57,79.58,0.0,-64.1,6.9
19:53:57,54.63,0.0,-72.1,7.9
19:53:57,39.82,0.0,-63.3,14.0
19:53:58,32.2,0.0,-36.6,10.1
19:53:58,22.47,0.7,0.0,-1.9
19:53:58,13.25,61.1,0.0,-5.4
19:53:58,10.24,0.0,-61.0,24.9
19:53:58,11.97,0.0,-10.7,35.9
19:53:58,17.12,17.8,0.0,58.9
19:53:58,22.48,0.0,-59.0,-4.5
19:53:58,51.85,0.0,-61.9,-4.5
19:53:58,80.93,0.0,-63.1,6.2
19:53:58,61.08,0.0,-55.7,10.4
19:53:59,39.53,0.0,-56.5,11.1
19:53:59,31.45,0.0,-55.9,14.3
19:53:59,25.43,0.0,-20.0,10.1
19:53:59,17.28,12.8,0.0,1.0
19:53:59,11.72,72.4,0.0,-3.2
19:53:59,9.91,0.0,-27.6,37.3
19:53:59,13.76,0.0,-17.1,54.3
19:53:59,19.44,0.0,-47.5,-8.3
19:53:59,35.89,0.0,-61.1,-7.9
19:54:00,74.65,0.0,-61.4,2.8
19:54:00,77.55,0.0,-62.5,8.4
19:54:00,50.37,0.0,-62.8,17.5
19:54:00,35.39,0.0,-67.7,15.6
19:54:00,29.17,0.0,-24.7,11.4
19:54:00,19.65,13.0,0.0,3.8
19:54:00,11.49,81.1,0.0,-4.2
19:54:00,9.18,0.0,-36.1,34.7
19:54:00,13.38,0.0,-20.1,41.6
19:54:00,19.55,0.0,-37.5,-3.0
19:54:00,30.22,0.0,-61.2,-4.7
19:54:01,69.98,0.0,-69.6,3.8
19:54:01,82.92,0.0,-71.4,13.2
19:54:01,56.1,0.0,-68.7,15.4
19:54:01,38.27,0.0,-58.3,14.6
19:54:01,31.63,0.0,-53.4,8.4
19:54:01,23.67,0.0,-8.2,1.3
19:54:01,14.19,66.6,0.0,0.9
19:54:01,10.92,0.0,-46.6,15.5
19:54:01,13.38,0.0,-18.9,44.0
19:54:02,17.37,34.7,0.0,5.3
19:54:02,23.38,0.0,-68.7,2.3
19:54:02,53.77,0.0,-64.8,-3.6
19:54:02,85.86,0.0,-67.0,3.2
19:54:02,67.33,0.0,-56.8,12.0
19:54:02,41.14,0.0,-70.9,10.1
19:54:02,31.09,0.0,-50.8,15.5
19:54:02,26.32,0.0,-13.8,11.2
19:54:02,17.68,27.6,0.0,-8.3
19:54:02,10.95,76.4,0.0,0.1
19:54:03,11.08,0.0,-17.5,29.2
19:54:03,16.01,0.0,-13.3,48.4
19:54:03,19.96,0.0,-46.6,-4.7
19:54:03,40.8,0.0,-64.9,-1.3
19:54:03,83.25,0.0,-71.3,7.8
19:54:03,75.75,0.0,-56.2,6.3
19:54:03,48.54,0.0,-56.9,15.4
19:54:03,36.02,0.0,-63.9,15.6
19:54:03,28.11,0.0,-28.3,11.1
19:54:03,19.19,6.3,0.0,2.5
19:54:04,12.11,66.9,0.0,-5.8
19:54:04,10.89,0.0,-27.1,34.4
19:54:04,14.53,0.0,-24.7,43.0
19:54:04,18.11,0.0,-33.0,-0.2
19:54:04,27.84,0.0,-60.3,-3.0
19:54:04,64.19,0.0,-65.7,0.2
19:54:04,82.13,0.0,-61.8,8.9
19:54:04,60.08,0.0,-60.6,16.4


